icpnet
2025-04-12 18:33:15.132474, ill_name: ag_i14_ur, acc_TOP1: 13.2200, acc_TOP5: 48.7600, loss_test: 2.304, avg_time: 0.002, avg_FPS:647.240
2025-04-12 18:33:34.386710, ill_name: ag_i14_ver, acc_TOP1: 7.9400, acc_TOP5: 44.3800, loss_test: 2.318, avg_time: 0.002, avg_FPS:624.660

resnet18
2025-04-12 18:33:45.305957, ill_name: ag_i4_hor, acc_TOP1: 9.8000, acc_TOP5: 49.2600, loss_test: 8.017, avg_time: 0.003, avg_FPS:296.911
2025-04-12 18:33:55.180326, ill_name: ag_i4_ul, acc_TOP1: 9.8000, acc_TOP5: 49.2600, loss_test: 8.568, avg_time: 0.003, avg_FPS:360.496
2025-04-12 18:34:05.436525, ill_name: ag_i4_ur, acc_TOP1: 9.8000, acc_TOP5: 49.2600, loss_test: 8.607, avg_time: 0.003, avg_FPS:311.238
2025-04-12 18:34:14.796722, ill_name: ag_i4_ver, acc_TOP1: 9.8000, acc_TOP5: 49.2600, loss_test: 8.268, avg_time: 0.003, avg_FPS:392.684
2025-04-12 18:34:24.046528, ill_name: ag_i6_hor, acc_TOP1: 9.8000, acc_TOP5: 49.2600, loss_test: 7.741, avg_time: 0.002, avg_FPS:404.699
2025-04-12 18:34:33.050307, ill_name: ag_i6_ul, acc_TOP1: 9.8000, acc_TOP5: 49.2600, loss_test: 8.537, avg_time: 0.003, avg_FPS:389.158
2025-04-12 18:34:41.565010, ill_name: ag_i6_ur, acc_TOP1: 9.8000, acc_TOP5: 49.2600, loss_test: 8.357, avg_time: 0.002, avg_FPS:403.306
2025-04-12 18:34:50.987380, ill_name: ag_i6_ver, acc_TOP1: 9.8000, acc_TOP5: 50.2900, loss_test: 8.312, avg_time: 0.002, avg_FPS:405.604
2025-04-12 18:35:01.304184, ill_name: ag_i8_hor, acc_TOP1: 9.8000, acc_TOP5: 52.2800, loss_test: 7.083, avg_time: 0.003, avg_FPS:363.435
2025-04-12 18:35:10.039068, ill_name: ag_i8_ul, acc_TOP1: 9.8000, acc_TOP5: 49.2600, loss_test: 8.573, avg_time: 0.002, avg_FPS:409.723
2025-04-12 18:35:19.097840, ill_name: ag_i8_ur, acc_TOP1: 9.8000, acc_TOP5: 49.2600, loss_test: 8.380, avg_time: 0.003, avg_FPS:392.373
2025-04-12 18:35:28.497186, ill_name: ag_i8_ver, acc_TOP1: 9.8000, acc_TOP5: 50.2900, loss_test: 7.356, avg_time: 0.002, avg_FPS:405.629
2025-04-12 18:35:38.052785, ill_name: ag_i10_hor, acc_TOP1: 9.8000, acc_TOP5: 53.2600, loss_test: 6.585, avg_time: 0.003, avg_FPS:387.052
2025-04-12 18:35:48.107588, ill_name: ag_i10_ul, acc_TOP1: 9.8000, acc_TOP5: 50.2900, loss_test: 8.134, avg_time: 0.003, avg_FPS:301.162
2025-04-12 18:35:56.708290, ill_name: ag_i10_ur, acc_TOP1: 9.8000, acc_TOP5: 49.9800, loss_test: 7.922, avg_time: 0.002, avg_FPS:412.740
2025-04-12 18:36:06.459877, ill_name: ag_i10_ver, acc_TOP1: 9.8000, acc_TOP5: 55.3400, loss_test: 5.022, avg_time: 0.003, avg_FPS:381.521
2025-04-12 18:36:15.745045, ill_name: ag_i12_hor, acc_TOP1: 11.3500, acc_TOP5: 59.3600, loss_test: 5.244, avg_time: 0.002, avg_FPS:413.963
2025-04-12 18:36:25.538319, ill_name: ag_i12_ul, acc_TOP1: 9.8000, acc_TOP5: 50.2900, loss_test: 7.447, avg_time: 0.003, avg_FPS:317.368
2025-04-12 18:36:34.978722, ill_name: ag_i12_ur, acc_TOP1: 9.8000, acc_TOP5: 50.2900, loss_test: 7.582, avg_time: 0.003, avg_FPS:380.079
2025-04-12 18:36:44.423103, ill_name: ag_i12_ver, acc_TOP1: 11.3500, acc_TOP5: 62.0700, loss_test: 4.898, avg_time: 0.003, avg_FPS:389.628
2025-04-12 18:36:53.887720, ill_name: ag_i14_hor, acc_TOP1: 9.8000, acc_TOP5: 44.7600, loss_test: 6.461, avg_time: 0.002, avg_FPS:411.656
2025-04-12 18:37:03.171579, ill_name: ag_i14_ul, acc_TOP1: 19.2700, acc_TOP5: 49.3900, loss_test: 4.598, avg_time: 0.002, avg_FPS:403.634
2025-04-12 18:37:11.700168, ill_name: ag_i14_ur, acc_TOP1: 11.3600, acc_TOP5: 50.3200, loss_test: 4.498, avg_time: 0.002, avg_FPS:405.698
2025-04-12 18:37:21.058753, ill_name: ag_i14_ver, acc_TOP1: 9.7900, acc_TOP5: 51.8500, loss_test: 5.019, avg_time: 0.002, avg_FPS:400.393

resnet101
2025-04-12 18:37:40.389145, ill_name: ag_i4_hor, acc_TOP1: 9.7400, acc_TOP5: 49.2600, loss_test: 7.908, avg_time: 0.011, avg_FPS:90.667
2025-04-12 18:37:57.267198, ill_name: ag_i4_ul, acc_TOP1: 9.7400, acc_TOP5: 49.2600, loss_test: 7.977, avg_time: 0.011, avg_FPS:93.680
2025-04-12 18:38:14.050643, ill_name: ag_i4_ur, acc_TOP1: 9.7400, acc_TOP5: 49.2600, loss_test: 7.978, avg_time: 0.011, avg_FPS:95.159
2025-04-12 18:38:31.180559, ill_name: ag_i4_ver, acc_TOP1: 9.7400, acc_TOP5: 49.2600, loss_test: 7.932, avg_time: 0.011, avg_FPS:94.754
2025-04-12 18:38:48.046301, ill_name: ag_i6_hor, acc_TOP1: 9.7400, acc_TOP5: 49.2600, loss_test: 8.220, avg_time: 0.011, avg_FPS:93.247
2025-04-12 18:39:05.195669, ill_name: ag_i6_ul, acc_TOP1: 9.7400, acc_TOP5: 49.2600, loss_test: 7.971, avg_time: 0.011, avg_FPS:95.056
2025-04-12 18:39:22.131744, ill_name: ag_i6_ur, acc_TOP1: 9.7400, acc_TOP5: 49.2600, loss_test: 7.985, avg_time: 0.011, avg_FPS:94.508
2025-04-12 18:39:39.437119, ill_name: ag_i6_ver, acc_TOP1: 9.7400, acc_TOP5: 49.2600, loss_test: 8.219, avg_time: 0.011, avg_FPS:91.031
2025-04-12 18:39:56.745002, ill_name: ag_i8_hor, acc_TOP1: 9.7400, acc_TOP5: 49.2600, loss_test: 7.498, avg_time: 0.012, avg_FPS:86.275
2025-04-12 18:40:14.059266, ill_name: ag_i8_ul, acc_TOP1: 9.7400, acc_TOP5: 49.2600, loss_test: 7.965, avg_time: 0.010, avg_FPS:95.382
2025-04-12 18:40:31.130951, ill_name: ag_i8_ur, acc_TOP1: 9.7400, acc_TOP5: 49.2600, loss_test: 8.055, avg_time: 0.011, avg_FPS:94.087
2025-04-12 18:40:48.213622, ill_name: ag_i8_ver, acc_TOP1: 9.7400, acc_TOP5: 49.2600, loss_test: 7.390, avg_time: 0.011, avg_FPS:95.014
